,word,id,next_id
5818,You-Know-Who’s,2.0004293,5.0001904
5819,name\”,2.0003346,2.0004293
5820,impressed.,1.000986,2.0003346
5821,brave,6.0001616,1.000986
5822,"name,”",1.0010414,6.0001616
5823,shouldn’t.,1.0006381,1.0010414
5824,mean?,1.0010841,1.0006381
5825,learn.,1.0009925,1.0010841
5826,"bet,”",1.0008549,1.0009925
5827,"added,",2.0004282,1.0008549
5828,voicing,1.0007452,2.0004282
5829,112,1.0009088,1.0007452
5830,class.”,1.0008337,1.0009088
5831,quick,5.0001926,1.0008337
5832,enough.”,1.0011784,5.0001926
5833,"talking,",1.0006541,1.0011784
5834,fields,3.0002513,1.0006541
5835,cows,1.0011215,3.0002513
5836,sheep.,1.0006343,1.0011215
5837,lanes,1.0010042,1.0006343
5838,flick,1.0011858,1.0010042
5839,past.,1.0005848,1.0011858
5840,Around,1.0008825,1.0005848
5841,clattering,1.0008333,1.0008825
5842,corridor,17.0000585,1.0008333
5843,dimpled,1.0011014,17.0000585
5844,“Anything,1.0005145,1.0011014
5845,dears?”,1.0011361,1.0005145
5846,sandwiches.,1.0007454,1.0011361
5847,corridor.,5.000195,1.0007454
5848,candy,4.000202,5.000195
5849,Mars,2.0004837,4.000202
5850,Bars,1.0008901,2.0004837
5851,Bars.,1.00089,1.0008901
5852,Bertie,4.0002411,1.00089
5853,Bott’s,4.0002489,4.0002411
5854,Flavor,6.0001611,4.0002489
5855,"Beans,",1.0008896,6.0001611
5856,Drooble’s,1.0009636,1.0008896
5857,Blowing,1.0008929,1.0009636
5858,"Gum,",1.000965,1.0008929
5859,Chocolate,10.0000962,1.000965
5860,"Frogs,",1.0009721,10.0000962
5861,Pumpkin,1.0007943,1.0009721
5862,"Pasties,",1.000943,1.0007943
5863,"Cakes,",1.000883,1.000943
5864,Licorice,1.0009261,1.000883
5865,"Wands,",1.0007674,1.0009261
5866,miss,4.0002428,1.0007674
5867,tipped,2.0004471,4.0002428
5868,"“Hungry,",1.0005981,2.0004471
5869,113,1.0009087,1.0005981
5870,"“Starving,”",1.0005646,1.0009087
5871,pumpkin,3.0002535,1.0005646
5872,pasty.,2.0003543,3.0002535
5873,unwrapped,4.000208,2.0003543
5874,sandwiches,2.0003664,4.000208
5875,“She,6.0001454,2.0003664
5876,forgets,1.0011562,6.0001454
5877,corned,1.0011176,1.0011562
5878,beef.”,1.0008425,1.0011176
5879,“Swap,1.0005656,1.0008425
5880,"these,”",3.0002631,1.0005656
5881,"dry,”",1.0011125,3.0002631
5882,"time,”",3.0002596,1.0011125
5883,“you,1.0005858,3.0002596
5884,"pasty,”",1.0005824,1.0005858
5885,share,5.0001957,1.0005824
5886,"or,",1.0010598,5.0001957
5887,with.,1.0007163,1.0010598
5888,"feeling,",1.0011934,1.0007163
5889,eating,8.0001179,1.0011934
5890,"pasties,",1.0005825,8.0001179
5891,"cakes,",1.000815,1.0005825
5892,candies,1.0008202,1.000815
5893,(the,1.0009045,1.0008202
5894,forgotten).,1.0011558,1.0009045
5895,these?”,2.0004403,1.0011558
5896,Frogs.,1.000972,2.0004403
5897,"frogs,",1.0011439,1.000972
5898,card,6.0001593,1.0011439
5899,is.,2.0004086,6.0001593
5900,Agrippa.”,1.0008738,2.0004086
5901,Frogs,4.0002348,1.0008738
5902,cards,4.0002024,4.0002348
5903,collect,2.0005017,4.0002024
5904,"hundred,",1.0010255,2.0005017
5905,Agrippa,2.0004662,1.0010255
5906,Ptolemy.”,1.000794,2.0004662
5907,Frog,2.0004553,1.000794
5908,card.,3.0002649,2.0004553
5909,crooked,1.0011386,3.0002649
5910,"nose,",7.0001286,1.0011386
5911,flowing,1.0011894,7.0001286
5912,114,1.0009086,1.0011894
5913,Underneath,2.0004236,1.0009086
5914,picture,2.0003657,2.0004236
5915,Dumbledore!”,2.0004508,2.0003657
5916,frog?,1.0011437,2.0004508
5917,thanks,2.0004859,1.0011437
5918,CURRENTLY,1.0008829,2.0004859
5919,HEADMASTER,1.0009653,1.0008829
5920,Considered,1.0008867,1.0009653
5921,modern,1.0010764,1.0008867
5922,"times,",2.0004343,1.0010764
5923,particularly,7.000137,2.0004343
5924,defeat,2.0004991,7.000137
5925,Grindelwald,2.0004588,2.0004991
5926,"1945,",2.0004631,2.0004588
5927,discovery,2.0003521,2.0004631
5928,uses,3.0003225,2.0003521
5929,dragon’s,5.0001752,3.0003225
5930,"blood,",2.0004457,5.0001752
5931,alchemy,3.0003304,2.0004457
5932,"partner,",2.0003524,3.0003304
5933,Nicolas,13.0000752,2.0003524
5934,Flamel.,4.0002299,13.0000752
5935,enjoys,2.0003415,4.0002299
5936,chamber,8.0001127,2.0003415
5937,bowling.,1.0008604,8.0001127
5938,"saw,",5.0001756,1.0008604
5939,"astonishment,",1.0007783,5.0001756
5940,gone!”,2.0003943,1.0007783
5941,hang,7.0001253,2.0003943
5942,“He’ll,2.0004523,7.0001253
5943,Morgana,1.0009456,2.0004523
5944,collecting.”,1.0011231,1.0009456
5945,strayed,1.0005242,1.0011231
5946,unwrapped.,1.0007304,1.0005242
5947,“Help,1.0006051,1.0007304
5948,"yourself,”",2.0004807,1.0006051
5949,photos.”,1.0005707,2.0004807
5950,115,1.0009085,1.0005707
5951,they?,1.0006777,1.0009085
5952,"What,",1.0007692,1.0006777
5953,amazed.,1.000781,1.0007692
5954,“Weird).”,1.0005901,1.000781
5955,sidled,2.0003891,1.0005901
5956,interested,7.0001381,2.0003891
5957,frogs,1.0011438,7.0001381
5958,Witches,1.0007706,1.0011438
5959,Wizards,2.0004305,1.0007706
5960,"cards,",1.0008183,2.0004305
5961,"Morgana,",1.0009455,1.0008183
5962,Hengist,1.0009693,1.0009455
5963,"Woodcraft,",1.0007699,1.0009693
5964,Alberic,1.0008735,1.0007699
5965,"Grunnion,",1.0009672,1.0008735
5966,"Circe,",1.0008881,1.0009672
5967,"Paracelsus,",1.0009434,1.0008881
5968,Merlin.,1.0009275,1.0009434
5969,tore,4.0002107,1.0009275
5970,druidess,1.0011147,4.0002107
5971,"Cliodna,",1.0008876,1.0011147
5972,Beans.,2.0004642,1.0008876
5973,"those,”",2.0004388,2.0004642
5974,warned,5.0001789,2.0004388
5975,“When,2.0004627,5.0001789
5976,"flavor,",1.0011855,2.0004627
5977,flavor,2.0003679,1.0011855
5978,"marmalade,",1.0010662,2.0003679
5979,spinach,1.0005422,1.0010662
5980,liver,1.0010689,1.0005422
5981,tripe.,1.0006313,1.0010689
5982,reckons,2.0003815,1.0006313
5983,booger-flavored,1.0008567,2.0003815
5984,once.”,2.0003658,1.0008567
5985,"bean,",2.0004407,2.0003658
5986,"carefully,",2.0004371,2.0004407
5987,“Bleaaargh,1.0005126,2.0004371
5988,see?,2.000359,1.0005126
5989,Sprouts.”,1.0008078,2.000359
5990,"toast,",1.0006798,1.0008078
5991,"coconut,",1.0011239,1.0006798
5992,baked,2.0004192,1.0011239
5993,"strawberry,",1.000527,2.0004192
5994,"curry,",1.0011416,1.000527
5995,"grass,",2.0003991,1.0011416
5996,"coffee,",1.0011237,2.0003991
5997,"sardine,",1.0007563,1.0011237
5998,nibble,2.0003398,1.0007563
5999,"touch,",2.0004453,2.0003398
6000,pepper.,1.0005896,2.0004453
6001,countryside,3.000294,1.0005896
6002,becoming,5.000196,3.000294
6003,wilder.,1.0007241,5.000196
6004,"woods,",1.000547,1.0007241
6005,"rivers,",1.0007187,1.000547
6006,hills.,1.0010331,1.0007187
6007,116,1.0009084,1.0010331
6008,three-quarters,2.000433,1.0009084
6009,tearful.,1.0006805,2.000433
6010,keeps,2.000374,1.0006805
6011,miserably.,3.000289,2.000374
6012,"bothered,”",1.0008584,3.000289
6013,Mind,2.000482,1.0008584
6014,"Scabbers,",1.000788,2.000482
6015,talk.”,2.0004986,1.000788
6016,rat,3.0002585,2.0004986
6017,snoozing,1.0006841,3.0002585
6018,"difference,”",1.0010987,1.0006841
6019,disgust.,1.0010961,1.0010987
6020,"interesting,",1.0009897,1.0010961
6021,rummaged,1.0007044,1.0009897
6022,battered-looking,1.0008527,1.0007044
6023,end.,3.0002942,1.0008527
6024,“Unicorn,1.0005914,3.0002942
6025,hair’s,1.0010177,1.0005914
6026,Anyway,1.0008724,1.0010177
6027,toadless,3.0003205,1.0008724
6028,“Has,1.0006103,3.0003205
6029,toad?,1.0006794,1.0006103
6030,Neville’s,15.0000644,1.0006794
6031,bossy,2.000434,15.0000644
6032,teeth.,2.0004977,2.000434
6033,117,1.0009083,2.0004977
6034,"listening,",2.0003863,1.0009083
6035,magic?,1.0010621,2.0003863
6036,Let’s,3.00026,1.0010621
6037,aback.,1.0007606,3.00026
6038,throat.,1.0006664,1.0007606
6039,Sunshine,1.0008127,1.0006664
6040,",",8.0001223,1.0008127
6041,"daisies,",1.0011398,8.0001223
6042,butter,1.0008161,1.0011398
6043,"mellow,",1.0010827,1.0008161
6044,Turn,1.0008057,1.0010827
6045,yellow.”,1.0005572,1.0008057
6046,spell?”,1.0007107,1.0005572
6047,girl.,2.00039,1.0007107
6048,"good,",4.0002053,2.00039
6049,simple,2.0003819,4.0002053
6050,spells,4.0002208,2.0003819
6051,practice,9.0001086,4.0002208
6052,worked,4.000244,9.0001086
6053,family’s,2.0004103,4.000244
6054,"pleased,",2.0003423,2.0004103
6055,"heart,",4.000204,2.0003423
6056,hope,14.0000677,4.000204
6057,Hermione,182.0000059,14.0000677
6058,"Granger,",8.0001242,182.0000059
6059,relieved,5.0001801,8.0001242
6060,stunned,5.0001775,5.0001801
6061,either.,6.0001448,5.0001775
6062,"Weasley,”",1.0007663,6.0001448
6063,118,1.0009081,1.0007663
6064,really?”,1.0005355,1.0009081
6065,Hermione.,43.0000254,1.0005355
6066,extra,6.0001483,43.0000254
6067,background,1.0008138,6.0001483
6068,"reading,",1.0005562,1.0008138
6069,Modern,2.0004822,1.0005562
6070,Rise,1.0007978,2.0004822
6071,Fall,1.0009577,1.0007978
6072,Arts,2.0004671,1.0009577
6073,Wizarding,1.0007705,2.0004671
6074,Events,1.0009536,1.0007705
6075,Twentieth,2.0004233,1.0009536
6076,Century.”,1.000884,2.0004233
6077,“Am,1.0005095,1.000884
6078,dazed.,1.0011306,1.0005095
6079,"“Goodness,",1.0006066,1.0011306
6080,in?,1.0009864,1.0006066
6081,"Gryffindor,",10.0000927,1.0009864
6082,sounds,3.0002939,10.0000927
6083,best;,1.0008422,3.0002939
6084,Ravenclaw,7.0001295,1.0008422
6085,toad.,1.0006792,7.0001295
6086,soon.”,1.0007512,1.0006792
6087,“Whatever,1.0005954,1.0007512
6088,she’s,6.0001451,1.0005954
6089,trunk.,2.0004197,6.0001451
6090,“Stupid,1.0005655,2.0004197
6091,dud.”,1.0011135,1.0005655
6092,brothers,9.0001022,1.0011135
6093,in?”,5.0001718,9.0001022
6094,"“Gryffindor,”",1.0006117,5.0001718
6095,Gloom,1.0009764,1.0006117
6096,settling,1.0006617,1.0009764
6097,Dad,1.0009598,1.0006617
6098,not.,4.0002262,1.0009598
6099,Slytherin.”,3.0003271,4.0002262
6100,flopped,3.0002661,3.0003271
6101,"seat,",3.0003054,3.0002661
6102,depressed.,1.0010984,3.0003054
6103,119,1.0009066,1.0010984
6104,Scabbers’,1.0007865,1.0009066
6105,whiskers,1.0007212,1.0007865
6106,"lighter,”",1.0009966,1.0007212
6107,“Charlie’s,1.0005237,1.0009966
6108,Romania,3.0003163,1.0005237
6109,studying,8.0001208,3.0003163
6110,Africa,1.0008743,8.0001208
6111,"Gringotts,”",1.0009679,1.0008743
6112,Gringotts?,1.0009678,1.0009679
6113,"Prophet,",1.0007933,1.0009678
6114,vault.”,1.0007517,1.0007933
6115,“Really?,1.0005759,1.0007517
6116,news.,2.0003377,1.0005759
6117,caught.,1.0008366,2.0003377
6118,must’ve,7.000143,1.0008366
6119,"Gringotts,",4.0002361,7.000143
6120,odd.,1.0010569,4.0002361
6121,prickle,1.0005199,1.0010569
6122,mentioned.,1.001082,1.0005199
6123,entering,1.0011779,1.001082
6124,comfortable,1.0011289,1.0011779
6125,“Voldemort”,1.0005909,1.0011289
6126,worrying.,1.0005345,1.0005909
6127,team?”,2.0004926,1.0005345
6128,"any,”",1.0007839,2.0004926
6129,confessed.,1.0011265,1.0007839
6130,“What!”,1.0005951,1.0011265
6131,dumbfounded.,1.0011127,1.0005951
6132,explaining,1.0011723,1.0011127
6133,positions,1.0006017,1.0011723
6134,120,1.0009079,1.0006017
6135,"players,",2.000339,1.0009079
6136,describing,1.0010982,2.000339
6137,games,1.0011666,1.0010982
6138,broomstick,18.0000528,1.0011666
6139,points,33.0000319,18.0000528
6140,Neville,54.0000201,33.0000319
6141,Granger,10.0000938,54.0000201
6142,"entered,",1.0011781,10.0000938
6143,recognized,4.000238,1.0011781
6144,interest,3.0003081,4.000238
6145,shown,3.0003044,3.0003081
6146,boys.,2.0004357,3.0003044
6147,Both,3.0002862,2.0004357
6148,thickset,1.0006746,3.0002862
6149,extremely,4.0002165,1.0006746
6150,bodyguards.,1.0008575,4.0002165
6151,Crabbe,15.0000674,1.0008575
6152,"Goyle,”",1.0009758,15.0000674
6153,"carelessly,",1.0008178,1.0009758
6154,names,5.0001981,1.0008178
6155,"Malfoy,",23.0000432,5.0001981
6156,Draco,9.00011,23.0000432
6157,Malfoy.”,2.000485,9.00011
6158,"cough,",1.0011159,2.000485
6159,snigger.,1.0006789,1.0011159
6160,Malfoy,66.0000171,1.0006789
6161,“Think,1.0005709,66.0000171
6162,"funny,",3.0003281,1.0005709
6163,are.,1.000775,3.0003281
6164,children,2.000498,1.000775
6165,afford.”,1.0007639,2.000498
6166,friends,9.0001003,1.0007639
6167,sort.,1.0007437,9.0001003
6168,121,1.0009078,1.0007437
6169,coolly.,3.0002926,1.0009078
6170,"red,",3.00032,3.0002926
6171,tinge,1.000692,3.00032
6172,cheeks.,1.0008391,1.000692
6173,slowly.,1.0006741,1.0008391
6174,“Unless,3.0002817,1.0006741
6175,politer,1.0006238,3.0002817
6176,parents.,2.0003507,1.0006238
6177,riffraff,1.0007237,2.0003507
6178,rub,1.0007072,1.0007237
6179,“Say,3.0002706,1.0007072
6180,"us,",3.0003192,3.0002706
6181,sneered.,1.0006933,3.0003192
6182,"now,”",6.0001534,1.0006933
6183,bravely,1.000855,6.0001534
6184,Goyle,12.0000781,1.000855
6185,"leaving,",1.0009931,12.0000781
6186,"we,",2.0004745,1.0009931
6187,boys?,1.0008598,2.0004745
6188,eaten,4.0002102,1.0008598
6189,some.”,1.0006535,4.0002102
6190,"Goyle,",6.0001642,1.0006535
6191,yell.,2.0004777,6.0001642
6192,knuckle,1.0010057,2.0004777
6193,"round,",2.0003966,1.0010057
6194,"howling,",1.0010261,2.0003966
6195,122,1.0009077,1.0010261
6196,rats,3.000258,1.0009077
6197,lurking,6.0001602,3.000258
6198,among,4.0002204,6.0001602
6199,"sweets,",1.0007327,4.0002204
6200,perhaps,7.0001285,1.0007327
6201,"footsteps,",2.0003881,7.0001285
6202,on?”,3.0002717,2.0003881
6203,sweets,3.0002984,3.0002717
6204,picking,2.0003663,3.0002984
6205,tail.,2.0004911,2.0003663
6206,"out,”",3.0002813,2.0004911
6207,Scabbers.,1.0007879,3.0002813
6208,sleep.”,1.000663,1.0007879
6209,before?”,2.0004418,1.000663
6210,"family,”",1.0011762,2.0004418
6211,Said,1.0007888,1.0011762
6212,bewitched.,1.0008643,1.0007888
6213,doesn’t,10.0000921,1.0008643
6214,Malfoy’s,12.000077,10.0000921
6215,Side.”,1.0007914,12.000077
6216,something?”,4.0002028,1.0007914
6217,"conductor,",1.0011266,4.0002028
6218,there!”,5.0001938,1.0011266
6219,“Scabbers,1.0005743,5.0001938
6220,scowling,1.0007286,1.0005743
6221,change?”,1.0008404,1.0007286
6222,"childishly,",1.0008299,1.0008404
6223,"corridors,”",1.0011165,1.0008299
6224,sniffy,1.0006788,1.0011165
6225,123,1.0009076,1.0006788
6226,dirt,1.0011006,1.0009076
6227,glared,4.0002115,1.0011006
6228,mountains,3.0002841,4.0002115
6229,forests,1.0011535,3.0002841
6230,sky.,2.0003847,1.0011535
6231,slowing,1.0006764,2.0003847
6232,jackets,2.0004039,1.0006764
6233,sneakers,1.0006867,2.0004039
6234,echoed,3.000273,1.0006867
6235,train:,1.0006447,3.000273
6236,luggage,1.0010635,1.0006447
6237,"train,",1.0006446,1.0010635
6238,separately.”,1.0006492,1.0006446
6239,lurched,1.0010612,1.0006492
6240,nerves,4.000231,1.0010612
6241,freckles.,2.0003821,4.000231
6242,joined,10.0000958,2.0003821
6243,thronging,1.0006668,10.0000958
6244,slowed,2.0003725,1.0006668
6245,stopped.,4.0002014,2.0003725
6246,platform.,2.000342,4.0002014
6247,air.,6.0001668,2.000342
6248,familiar,1.0011764,6.0001668
6249,voice:,1.0007564,1.0011764
6250,“Firs’,1.0005204,1.0007564
6251,years!,2.0004783,1.0005204
6252,Firs’,2.0004583,2.0004783
6253,here!,2.0003548,2.0004583
6254,beamed,3.0003125,2.0003548
6255,"“C’mon,",1.00053,3.0003125
6256,firs’,3.0002643,1.00053
6257,years?,1.0005596,3.0002643
6258,now!,1.0010383,1.0005596
6259,Slipping,1.0007906,1.0010383
6260,"stumbling,",1.0005328,1.0007906
6261,"steep,",1.0005883,1.0005328
6262,path.,3.0002774,1.0005883
6263,trees,9.0001062,3.0002774
6264,124,1.0009075,9.0001062
6265,"Neville,",26.0000371,1.0009075
6266,losing,5.0001879,26.0000371
6267,“Yeh’ll,1.0005932,5.0001879
6268,"sec,”",1.0007366,1.0005932
6269,"shoulder,",2.0003778,1.0007366
6270,“jus’,1.0005847,2.0003778
6271,bend,3.0003002,1.0005847
6272,“Oooooh!”,1.0006147,3.0003002
6273,path,5.0001678,1.0006147
6274,lake.,1.0010051,5.0001678
6275,atop,1.0007779,1.0010051
6276,mountain,6.0001512,1.0007779
6277,"side,",4.000223,6.0001512
6278,starry,1.0005976,4.000223
6279,castle,13.0000742,1.0005976
6280,turrets,1.000659,13.0000742
6281,towers.,1.0006392,1.000659
6282,more’n,1.0010812,1.0006392
6283,"called,",7.000141,1.0010812
6284,fleet,3.0002683,7.000141
6285,boats,7.0001428,3.0002683
6286,shore.,1.0006453,7.0001428
6287,FORWARD!”,1.0009545,1.0006453
6288,gliding,3.0003091,1.0009545
6289,"lake,",1.0010052,3.0003091
6290,smooth,1.0006716,1.0010052
6291,"silent,",1.0006814,1.0006716
6292,sailed,2.0003651,1.0006814
6293,cliff,2.0004955,2.0003651
6294,stood.,2.0004934,2.0004955
6295,“Heads,1.0006109,2.0004934
6296,down!”,3.0002837,1.0006109
6297,cliff;,1.0008319,3.0002837
6298,curtain,1.0011411,1.0008319
6299,ivy,1.0009811,1.0011411
6300,opening,1.0010601,1.0009811
6301,"tunnel,",1.0006602,1.0010601
6302,"castle,",4.0002033,1.0006602
6303,"harbor,",1.0010065,4.0002033
6304,rocks,1.0007013,1.0010065
6305,pebbles.,1.0005934,1.0007013
6306,toad?”,2.0004461,1.0005934
6307,125,1.0009074,2.0004461
6308,“Trevor!”,1.0005695,1.0009074
6309,"blissfully,",1.0008671,1.0005695
6310,hands.,6.0001675,1.0008671
6311,"lamp,",2.0003866,6.0001675
6312,"smooth,",2.000407,2.0003866
6313,grass,4.0002072,2.000407
6314,shadow,3.0003243,4.0002072
6315,castle.,5.0001919,3.0003243
6316,flight,2.0003723,5.0001919
6317,oak,2.0003558,2.0003723
6318,here?,1.0010274,2.0003558
6319,fist,2.0003772,1.0010274
6320,126,1.0009073,2.0003772
6321,SORTING,1.000789,1.0009073
6322,HAT,1.0009652,1.000789
6323,cross.,2.0005016,1.0009652
6324,torches,1.000641,2.0005016
6325,magnificent,2.000378,1.000641
6326,staircase,8.0001122,2.000378
6327,upper,1.0007306,8.0001122
6328,floors.,1.0011898,1.0007306
6329,flagged,1.0011868,1.0011898
6330,drone,1.0011093,1.0011868
6331,voices,2.0004244,1.0011093
6332,doorway,3.0002828,2.0004244
6333,127,1.0009072,3.0002828
6334,start-of-term,4.0002081,1.0009072
6335,banquet,1.000849,4.0002081
6336,begin,2.0004419,1.000849
6337,"shortly,",1.0006441,2.0004419
6338,"Hall,",5.000189,1.0006441
6339,sorted,1.0007492,5.000189
6340,Sorting,7.0001373,1.0007492
6341,ceremony,1.0008378,7.0001373
6342,"because,",1.0008436,1.0008378
6343,within,1.0006126,1.0008436
6344,classes,4.0002158,1.0006126
6345,sleep,4.0002044,4.0002158
6346,"dormitory,",3.0002832,4.0002044
6347,"Ravenclaw,",2.000475,3.0002832
6348,history,1.0010322,2.000475
6349,produced,1.0005167,1.0010322
6350,outstanding,2.0003492,1.0005167
6351,triumphs,1.0006361,2.0003492
6352,earn,2.0003589,1.0006361
6353,"points,",4.0002317,2.0003589
6354,rule-,1.0007038,4.0002317
6355,points.,2.0003387,1.0007038
6356,awarded,3.0003232,2.0003387
6357,"cup,",1.0011428,3.0003232
6358,honor.,1.0010303,1.0011428
6359,credit,1.0011195,1.0010303
6360,whichever,3.0003023,1.0011195
6361,becomes,1.0008431,3.0003023
6362,yours.,1.0005613,1.0008431
6363,Ceremony,1.0008858,1.0005613
6364,smarten,1.0006721,1.0008858
6365,yourselves,1.0005617,1.0006721
6366,waiting.”,2.0004237,1.0005617
6367,lingered,1.0010704,2.0004237
6368,fastened,1.0011747,1.0010704
6369,smudged,1.0006756,1.0011747
6370,nervously,4.0002307,1.0006756
6371,flatten,2.0003681,4.0002307
6372,return,4.0002438,2.0003681
6373,“Please,1.0006179,4.0002438
6374,quietly.”,1.0005531,1.0006179
6375,chamber.,3.0002508,1.0005531
6376,128,1.0009071,3.0002508
6377,Houses?”,1.0009326,1.0009071
6378,"test,",1.0006723,1.0009326
6379,think.,3.0002672,1.0006723
6380,hurts,1.0010247,3.0002672
6381,joking.”,2.0004051,1.0010247
6382,jolt.,1.0009798,2.0004051
6383,test?,1.0006727,1.0009798
6384,school?,1.0007305,1.0006727
6385,arrived.,5.0001741,1.0007305
6386,anxiously,1.0007841,5.0001741
6387,need.,1.0010457,1.0007841
6388,"nervous,",4.0002309,1.0010457
6389,"never,",2.0003372,4.0002309
6390,wig,1.0007244,2.0003372
6391,blue.,1.0008657,1.0007244
6392,lead,3.0003188,1.0008657
6393,doom.,1.0010948,3.0003188
6394,screamed.,1.0007345,1.0010948
6395,ghosts,4.0002145,1.0007345
6396,streamed,2.0004876,4.0002145
6397,Pearly-white,1.0009427,2.0004876
6398,"transparent,",1.0006433,1.0009427
6399,glided,3.0003093,1.0006433
6400,arguing.,1.0007743,3.0003093
6401,monk,1.0010754,1.0007743
6402,saying:,1.0007509,1.0010754
6403,“Forgive,1.0006078,1.0007509
6404,"forget,",3.0002606,1.0006078
6405,"Friar,",2.0004551,3.0002606
6406,Peeves,18.0000526,2.0004551
6407,chances,1.0008405,18.0000526
6408,deserves?,1.0010979,1.0008405
6409,129,1.000907,1.0010979
6410,ghost,11.0000891,1.000907
6411,ruff,3.0003296,11.0000891
6412,tights,1.000693,3.0003296
6413,answered.,2.0004143,1.000693
6414,“New,1.0006162,2.0004143
6415,students!”,1.0005591,1.0006162
6416,Fat,10.0000973,1.0005591
6417,"Sorted,",1.0008086,10.0000973
6418,suppose?”,2.0004948,1.0008086
6419,mutely.,1.0010425,2.0004948
6420,“Hope,3.0002871,1.0010425
6421,Hufflepuff!”,1.0009321,3.0002871
6422,Friar.,1.0009725,1.0009321
6423,“Move,1.0006267,1.0009725
6424,Ceremony’s,1.0008859,1.0006267
6425,start.”,1.0006012,1.0008859
6426,returned.,1.0007109,1.0006012
6427,floated,2.0003712,1.0007109
6428,form,2.0003837,2.0003712
6429,"line,”",1.0010707,2.0003837
6430,“and,5.0001766,1.0010707
6431,Feeling,1.000957,5.0001766
6432,"lead,",3.0003189,1.000957
6433,sandy,1.0007451,3.0003189
6434,"chamber,",4.0002231,1.0007451
6435,double,1.0010929,4.0002231
6436,Hall.,1.0009663,1.0010929
6437,imagined,2.0003393,1.0009663
6438,splendid,2.0003607,2.0003393
6439,candles,2.0004363,2.0003607
6440,midair,3.000251,2.0004363
6441,"tables,",1.0006524,3.000251
6442,sitting.,2.00038,1.0006524
6443,tables,5.0001948,2.00038
6444,glittering,3.0003121,5.0001948
6445,goblets.,1.001159,3.0003121
6446,130,1.0009068,1.001159
6447,halt,3.0003173,1.0009068
6448,faces,6.0001446,3.0003173
6449,lanterns,1.0010041,6.0001446
6450,candlelight.,1.0008201,1.0010041
6451,Dotted,1.0009642,1.0008201
6452,Mainly,1.0009301,1.0009642
6453,avoid,1.0007775,1.0009301
6454,upward,1.0007337,1.0007775
6455,velvety,1.0007524,1.0007337
6456,dotted,1.001093,1.0007524
6457,bewitched,4.000214,1.001093
6458,History.”,1.0009686,4.000214
6459,Hall,9.0001114,1.0009686
6460,heavens.,2.0003513,9.0001114
6461,placed,1.0005747,2.0003513
6462,four-legged,1.0011545,1.0005747
6463,hat.,5.0001791,1.0011545
6464,patched,1.0005819,5.0001791
6465,frayed,1.00115,1.0005819
6466,dirty.,1.0011003,1.00115
6467,rabbit,2.0003677,1.0011003
6468,"wildly,",1.0007243,2.0003677
6469,"hat,",2.0003496,1.0007243
6470,silence.,5.0001907,2.0003496
6471,twitched.,1.0006473,5.0001907
6472,rip,2.0004063,1.0006473
6473,brim,1.0008212,2.0004063
6474,sing:,1.0006936,1.0008212
6475,"pretty,",1.0005206,1.0006936
6476,judge,1.0009837,1.0005206
6477,smarter,1.0006737,1.0009837
6478,bowlers,1.0008605,1.0006737
6479,"black,",1.0008684,1.0008605
6480,131,1.0009067,1.0008684
6481,sleek,1.0006634,1.0009067
6482,Hat,4.0002301,1.0006634
6483,cap,1.0008187,4.0002301
6484,dwell,2.0003604,1.0008187
6485,"daring,",1.0011317,2.0003604
6486,"nerve,",1.0010444,1.0011317
6487,chivalry,1.0008278,1.0010444
6488,Set,1.0007927,1.0008278
6489,Gryffindors,13.0000746,1.0007927
6490,apart;,1.0007829,13.0000746
6491,"loyal,",1.0010639,1.0007829
6492,patient,1.0005812,1.0010639
6493,Hufflepuffs,3.0002561,1.0005812
6494,true,4.0002018,3.0002561
6495,unafraid,1.0006537,4.0002018
6496,toil;,1.0006851,1.0006537
6497,wit,1.0007153,1.0006851
6498,"learning,",1.0009927,1.0007153
6499,Will,1.0007713,1.0009927
6500,kind;,1.0009822,1.0007713
6501,132,1.0009065,1.0009822
6502,cunning,1.0011429,1.0009065
6503,means,4.0002264,1.0011429
6504,achieve,1.0007601,4.0002264
6505,ends.,1.0011792,1.0007601
6506,l\,1.0010054,1.0011792
6507,flap\,1.001186,1.0010054
6508,(though,1.0009044,1.001186
6509,none),1.0010342,1.0009044
6510,Thinking,1.000802,1.0010342
6511,Cap\”,1.0008831,1.000802
6512,applause,1.0007758,1.0008831
6513,song.,1.0007322,1.0007758
6514,hat!”,1.0010072,1.0007322
6515,wrestling,3.0003236,1.0010072
6516,troll.”,2.0004439,3.0003236
6517,weakly.,1.0007097,2.0004439
6518,"spell,",2.0003353,1.0007097
6519,wish,5.0001866,2.0003353
6520,lot;,1.0010721,5.0001866
6521,quick-witted,1.0005151,1.0010721
6522,mentioned,3.0002552,1.0005151
6523,"queasy,",1.0005113,3.0002552
6524,"sorted,”",1.0007495,1.0005113
6525,"“Abbott,",1.0005533,1.0007495
6526,Hannah!”,1.0009713,1.0005533
6527,133,1.0009031,1.0009713
6528,pink-faced,1.0005801,1.0009031
6529,pigtails,1.0005783,1.0005801
6530,"line,",3.0002577,1.0005783
6531,moment’s,1.0010749,3.0002577
6532,pause,1.0005844,1.0010749
6533,“HUFFLEPUFF!”,3.0002878,1.0005844
6534,Hannah,1.0009714,3.0002878
6535,Friar,1.0009726,1.0009714
6536,"“Bones,",1.0005131,1.0009726
6537,Susan!”,1.0008105,1.0005131
